BillNo;Itemname;Quantity;Price;CustomerID;
4572;Tea;3;8.04;49946;
4572;Juice;3;9.03;49946;
4572;Potatoes;5;7.02;49946;
4572;Onions;3;1.23;49946;
4572;Chicken;1;4.45;49946;
4572;Tomatoes;3;7.49;49946;
4573;Bread;2;1.81;15865;
4573;Milk;1;8.18;15865;
4573;Oranges;1;6.54;15865;
4573;Tea;3;8.39;15865;
4573;Bananas;1;7.42;15865;
4573;Cereal;1;4.63;15865;
4574;Pasta;4;2.25;88857;
4574;Sugar;1;1.02;88857;
4574;Cereal;1;3.87;88857;
4574;Tomatoes;3;8.96;88857;
4574;Onions;5;4.75;88857;
4574;Potatoes;5;2.43;88857;
4574;Chicken;4;4.79;88857;
4574;Cheese;2;8.87;88857;
4575;Onions;1;6.01;60829;
4575;Eggs;1;2.17;60829;
4575;Potatoes;1;3.91;60829;
4575;Chicken;1;2.82;60829;
4575;Tomatoes;4;7.40;60829;
4575;Oranges;1;2.69;60829;
4576;Chicken;4;6.09;44423;
4576;Sugar;3;7.72;44423;
4576;Butter;1;7.74;44423;
4576;Tea;3;8.03;44423;
4576;Bread;3;3.78;44423;
4576;Coffee;2;6.49;44423;
4576;Pasta;4;8.39;44423;
4576;Oranges;2;4.26;44423;
4577;Cheese;2;3.63;87791;
4577;Potatoes;2;4.79;87791;
4577;Sugar;5;6.69;87791;
4577;Bananas;3;1.46;87791;
4577;Chicken;2;2.66;87791;
4577;Tomatoes;1;4.58;87791;
4577;Onions;4;8.15;87791;
4578;Coffee;4;1.42;22852;
4578;Tea;1;6.54;22852;
4578;Sugar;1;2.11;22852;
4579;Chicken;4;5.15;45701;
4579;Potatoes;5;6.65;45701;
4579;Tomatoes;4;7.00;45701;
4579;Onions;4;8.89;45701;
4579;Sugar;3;6.93;45701;
4579;Cereal;4;5.27;45701;
4580;Bread;1;9.10;86036;
4580;Sugar;3;8.87;86036;
4580;Butter;3;4.59;86036;
4580;Eggs;4;5.19;86036;
4580;Apples;4;7.34;86036;
4580;Coffee;1;1.15;86036;
4581;Bananas;1;2.30;91012;
4581;Coffee;1;3.94;91012;
4581;Milk;3;2.69;91012;
4581;Cereal;3;3.10;91012;
4582;Oranges;2;7.85;54698;
4582;Tomatoes;3;7.29;54698;
4582;Sugar;5;1.15;54698;
4582;Cheese;2;1.31;54698;
4582;Pasta;1;8.45;54698;
4582;Tea;3;2.09;54698;
4583;Apples;2;5.82;86323;
4583;Bananas;2;9.47;86323;
4583;Milk;3;9.40;86323;
4583;Yogurt;4;9.22;86323;
4584;Yogurt;2;3.53;46638;
4584;Onions;3;6.16;46638;
4584;Apples;1;8.96;46638;
4584;Bananas;4;8.56;46638;
4585;Apples;3;6.11;54227;
4585;Potatoes;4;2.92;54227;
4585;Bananas;5;2.29;54227;
4585;Yogurt;2;6.57;54227;
4585;Butter;2;2.77;54227;
4585;Eggs;1;3.21;54227;
4585;Oranges;5;4.08;54227;
4586;Tea;1;1.88;72889;
4586;Onions;3;7.10;72889;
4586;Oranges;4;5.76;72889;
4586;Bananas;4;1.64;72889;
4586;Tomatoes;4;8.02;72889;
4586;Chicken;3;6.85;72889;
4586;Potatoes;5;1.09;72889;
4586;Bread;2;5.81;72889;
4587;Onions;2;4.47;57772;
4587;Potatoes;5;4.19;57772;
4587;Milk;2;1.92;57772;
4587;Pasta;2;7.96;57772;
4587;Tomatoes;4;5.92;57772;
4587;Chicken;4;1.34;57772;
4587;Coffee;5;2.77;57772;
4588;Bread;1;3.66;55335;
4588;Butter;4;4.95;55335;
4588;Coffee;1;7.07;55335;
4589;Milk;2;8.01;79848;
4589;Tea;2;6.61;79848;
4589;Sugar;5;3.39;79848;
4589;Oranges;2;3.73;79848;
4589;Yogurt;3;3.85;79848;
4589;Bread;1;5.59;79848;
4589;Coffee;4;7.66;79848;
4589;Apples;4;7.38;79848;
4590;Bananas;5;8.27;55596;
4590;Yogurt;3;8.06;55596;
4590;Apples;3;1.95;55596;
4591;Yogurt;2;6.22;70297;
4591;Tomatoes;3;5.52;70297;
4591;Bananas;4;6.46;70297;
4591;Onions;4;8.13;70297;
4591;Potatoes;1;6.08;70297;
4591;Chicken;3;9.99;70297;
4592;Sugar;3;8.60;76720;
4592;Tea;4;4.15;76720;
4592;Coffee;3;1.48;76720;
4593;Apples;3;3.37;43670;
4593;Bananas;4;5.32;43670;
4593;Cereal;5;9.83;43670;
4593;Milk;4;8.92;43670;
4594;Cheese;3;5.20;16123;
4594;Oranges;4;2.71;16123;
4594;Pasta;3;9.31;16123;
4594;Coffee;1;6.42;16123;
4594;Tea;3;4.44;16123;
4594;Sugar;1;4.88;16123;
4594;Tomatoes;3;3.76;16123;
4594;Eggs;1;6.27;16123;
4595;Coffee;2;3.37;41334;
4595;Yogurt;4;5.03;41334;
4595;Bananas;2;1.56;41334;
4595;Apples;2;5.74;41334;
4595;Bread;5;2.28;41334;
4596;Apples;2;9.24;66840;
4596;Sugar;3;1.04;66840;
4596;Coffee;3;7.87;66840;
4596;Tea;3;9.67;66840;
4597;Eggs;4;7.94;50487;
4597;Potatoes;3;6.30;50487;
4597;Milk;2;6.64;50487;
4597;Cereal;2;5.47;50487;
4597;Bananas;2;3.71;50487;
4597;Sugar;3;8.51;50487;
4597;Tomatoes;5;5.92;50487;
4598;Chicken;4;7.84;18338;
4598;Oranges;5;2.83;18338;
4598;Bread;3;1.52;18338;
4598;Butter;4;2.22;18338;
4598;Eggs;5;9.59;18338;
4598;Potatoes;4;1.47;18338;
4598;Onions;5;8.20;18338;
4598;Tomatoes;3;9.79;18338;
4599;Apples;3;5.20;72157;
4599;Bread;3;4.16;72157;
4599;Juice;5;2.30;72157;
4599;Coffee;2;9.08;72157;
4599;Sugar;4;6.09;72157;
4599;Butter;5;4.43;72157;
4600;Sugar;3;2.03;93895;
4600;Cereal;2;8.52;93895;
4600;Bananas;2;8.06;93895;
4600;Cheese;2;1.65;93895;
4600;Apples;1;9.38;93895;
4600;Oranges;4;9.03;93895;
4600;Onions;1;7.01;93895;
4601;Bread;5;9.06;62951;
4601;Sugar;3;7.60;62951;
4601;Butter;3;5.04;62951;
4601;Coffee;2;9.12;62951;
4602;Chicken;3;3.94;73550;
4602;Pasta;5;2.67;73550;
4602;Tomatoes;2;2.63;73550;
4602;Cheese;5;5.97;73550;
4602;Tea;2;7.02;73550;
4602;Apples;3;4.97;73550;
4603;Tomatoes;2;7.66;48948;
4603;Sugar;2;6.77;48948;
4603;Cheese;5;1.09;48948;
4603;Coffee;4;7.39;48948;
4603;Pasta;4;7.51;48948;
4604;Cheese;5;4.58;46212;
4604;Sugar;3;4.57;46212;
4604;Tea;2;5.69;46212;
4604;Coffee;2;6.86;46212;
4604;Juice;2;2.29;46212;
4605;Coffee;2;7.04;99842;
4605;Tea;2;2.95;99842;
4605;Bread;2;4.57;99842;
4605;Sugar;3;5.91;99842;
4605;Oranges;4;5.98;99842;
4605;Cereal;5;3.18;99842;
4605;Potatoes;1;5.21;99842;
4605;Bananas;3;1.62;99842;
4606;Butter;2;6.46;61616;
4606;Tomatoes;4;1.38;61616;
4606;Pasta;1;6.86;61616;
4606;Cheese;3;7.87;61616;
4607;Bread;5;8.79;26240;
4607;Butter;2;2.04;26240;
4607;Oranges;2;5.29;26240;
4607;Sugar;4;3.42;26240;
4607;Coffee;5;5.88;26240;
4608;Cereal;5;9.88;18148;
4608;Juice;4;2.12;18148;
4608;Tea;1;8.04;18148;
4608;Bananas;4;4.28;18148;
4608;Oranges;2;5.13;18148;
4608;Milk;5;1.60;18148;
4608;Apples;5;8.31;18148;
4609;Bananas;3;8.36;30910;
4609;Milk;2;5.68;30910;
4609;Cereal;4;8.73;30910;
4610;Tea;5;1.96;98695;
4610;Bananas;3;1.34;98695;
4610;Butter;5;7.06;98695;
4610;Sugar;4;2.73;98695;
4610;Coffee;5;5.67;98695;
4610;Milk;4;9.07;98695;
4610;Bread;1;8.18;98695;
4610;Apples;4;8.40;98695;
4611;Apples;4;7.91;33170;
4611;Bananas;4;7.02;33170;
4611;Yogurt;5;5.23;33170;
4612;Tomatoes;1;1.35;76774;
4612;Cereal;5;3.31;76774;
4612;Eggs;1;3.19;76774;
4612;Milk;1;6.14;76774;
4612;Apples;3;4.37;76774;
4612;Bananas;3;5.04;76774;
4612;Chicken;5;5.66;76774;
4613;Cheese;1;4.28;65035;
4613;Butter;5;8.90;65035;
4613;Tea;1;5.32;65035;
4613;Coffee;1;4.45;65035;
4613;Eggs;3;9.96;65035;
4613;Pasta;3;4.03;65035;
4613;Tomatoes;1;9.63;65035;
4614;Tomatoes;4;3.08;57967;
4614;Onions;3;8.31;57967;
4614;Chicken;2;5.30;57967;
4615;Bread;1;4.96;54818;
4615;Apples;2;9.78;54818;
4615;Milk;2;7.04;54818;
4615;Oranges;3;3.09;54818;
4615;Bananas;4;1.04;54818;
4615;Potatoes;5;5.02;54818;
4615;Coffee;5;8.40;54818;
4616;Potatoes;3;2.46;57676;
4616;Apples;3;6.75;57676;
4616;Bread;1;4.00;57676;
4616;Onions;5;1.38;57676;
4616;Yogurt;3;8.19;57676;
4616;Bananas;4;6.75;57676;
4616;Cereal;4;8.10;57676;
4617;Potatoes;4;3.58;79332;
4617;Tomatoes;3;8.09;79332;
4617;Chicken;3;9.97;79332;
4617;Cereal;5;9.23;79332;
4617;Onions;1;7.10;79332;
4617;Milk;3;5.56;79332;
4618;Tea;1;4.14;63320;
4618;Coffee;4;3.13;63320;
4618;Onions;5;3.16;63320;
4618;Tomatoes;2;6.72;63320;
4618;Bananas;3;4.65;63320;
4618;Sugar;4;7.89;63320;
4619;Pasta;5;9.68;28336;
4619;Cheese;1;9.85;28336;
4619;Tomatoes;3;7.67;28336;
4619;Tea;4;7.03;28336;
4620;Tomatoes;3;7.32;81362;
4620;Cheese;4;2.47;81362;
4620;Pasta;5;6.79;81362;
4621;Bananas;4;8.80;65999;
4621;Yogurt;2;2.11;65999;
4621;Apples;3;6.72;65999;
4622;Sugar;4;3.20;98986;
4622;Butter;3;2.64;98986;
4622;Eggs;2;8.92;98986;
4622;Pasta;2;7.53;98986;
4622;Coffee;5;6.37;98986;
4622;Bread;4;9.37;98986;
4622;Yogurt;5;5.72;98986;
4623;Pasta;4;4.61;73913;
4623;Tomatoes;1;1.56;73913;
4623;Cheese;2;4.81;73913;
4623;Potatoes;4;7.90;73913;
4623;Yogurt;2;9.96;73913;
4623;Chicken;3;1.92;73913;
4624;Yogurt;5;6.43;84131;
4624;Milk;5;1.27;84131;
4624;Bananas;5;7.30;84131;
4624;Apples;3;3.26;84131;
4624;Juice;5;5.93;84131;
4624;Pasta;1;2.44;84131;
4625;Butter;1;8.97;80878;
4625;Bread;4;5.84;80878;
4625;Coffee;1;9.47;80878;
4625;Sugar;2;7.09;80878;
4626;Cheese;3;9.90;87136;
4626;Milk;1;5.55;87136;
4626;Yogurt;2;9.26;87136;
4626;Tomatoes;1;2.93;87136;
4626;Cereal;4;1.39;87136;
4626;Juice;3;3.34;87136;
4626;Bananas;2;9.11;87136;
4626;Onions;3;4.59;87136;
4627;Tea;5;6.32;27795;
4627;Apples;3;4.79;27795;
4627;Pasta;1;3.96;27795;
4627;Oranges;5;4.90;27795;
4627;Sugar;1;5.09;27795;
4627;Onions;1;6.03;27795;
4627;Bananas;2;2.94;27795;
4627;Milk;5;3.76;27795;
4628;Pasta;4;2.10;10855;
4628;Cheese;2;1.94;10855;
4628;Tomatoes;3;3.48;10855;
4628;Apples;5;1.07;10855;
4629;Potatoes;2;5.31;66625;
4629;Coffee;5;5.11;66625;
4629;Apples;4;5.34;66625;
4629;Oranges;5;9.75;66625;
4629;Eggs;4;5.02;66625;
4629;Milk;5;1.27;66625;
4629;Cereal;1;3.51;66625;
4629;Bananas;3;9.75;66625;
4630;Yogurt;4;6.09;33347;
4630;Apples;4;8.28;33347;
4630;Bananas;5;3.43;33347;
4631;Cheese;2;6.36;43322;
4631;Bread;1;5.15;43322;
4631;Cereal;3;9.11;43322;
4631;Eggs;1;9.51;43322;
4631;Pasta;4;9.55;43322;
4631;Tomatoes;2;1.41;43322;
4632;Potatoes;4;1.47;43932;
4632;Tomatoes;2;6.24;43932;
4632;Chicken;1;2.49;43932;
4632;Juice;2;6.11;43932;
4632;Oranges;1;2.36;43932;
4632;Onions;5;5.84;43932;
4632;Coffee;3;7.22;43932;
4632;Yogurt;1;4.85;43932;
4633;Onions;5;2.40;18378;
4633;Tomatoes;4;1.68;18378;
4633;Potatoes;4;7.83;18378;
4633;Milk;2;3.88;18378;
4633;Apples;5;6.07;18378;
4633;Juice;2;1.79;18378;
4633;Chicken;2;7.11;18378;
4634;Tea;3;2.68;85714;
4634;Bananas;1;1.21;85714;
4634;Butter;2;2.33;85714;
4634;Pasta;4;1.36;85714;
4634;Apples;5;4.38;85714;
4634;Oranges;1;9.80;85714;
4635;Bananas;4;5.55;97717;
4635;Apples;1;9.66;97717;
4635;Oranges;2;6.13;97717;
4635;Yogurt;5;8.05;97717;
4635;Onions;2;1.49;97717;
4635;Potatoes;1;2.96;97717;
4635;Sugar;5;8.99;97717;
4635;Butter;5;5.42;97717;
4636;Coffee;2;7.69;27188;
4636;Bread;2;3.03;27188;
4636;Juice;3;3.16;27188;
4636;Sugar;2;7.43;27188;
4636;Butter;4;6.06;27188;
4637;Coffee;4;9.46;82667;
4637;Sugar;3;2.89;82667;
4637;Tea;2;5.56;82667;
4638;Apples;3;4.47;32836;
4638;Chicken;1;9.12;32836;
4638;Bananas;1;5.90;32836;
4638;Yogurt;1;5.76;32836;
4639;Milk;1;4.63;96826;
4639;Oranges;4;5.22;96826;
4639;Potatoes;2;8.98;96826;
4639;Yogurt;5;5.18;96826;
4639;Bananas;5;9.39;96826;
4639;Cereal;2;7.47;96826;
4640;Coffee;1;8.31;79526;
4640;Bread;1;5.82;79526;
4640;Butter;5;4.56;79526;
4640;Milk;3;3.30;79526;
4640;Sugar;4;2.03;79526;
4641;Cereal;4;1.85;70888;
4641;Onions;1;8.92;70888;
4641;Sugar;3;2.42;70888;
4641;Apples;1;5.95;70888;
4641;Yogurt;2;8.65;70888;
4641;Milk;3;9.83;70888;
4641;Bananas;3;2.53;70888;
4642;Bananas;3;7.61;18513;
4642;Apples;2;2.64;18513;
4642;Tea;4;9.14;18513;
4642;Oranges;3;1.29;18513;
4642;Sugar;5;6.09;18513;
4642;Coffee;1;4.25;18513;
4643;Butter;1;9.33;23099;
4643;Sugar;5;2.61;23099;
4643;Coffee;4;8.61;23099;
4643;Onions;5;2.48;23099;
4643;Cheese;4;2.13;23099;
4643;Oranges;1;8.53;23099;
4643;Bread;2;4.12;23099;
4643;Tomatoes;1;7.86;23099;
4644;Potatoes;2;2.17;61827;
4644;Chicken;1;7.97;61827;
4644;Onions;4;6.49;61827;
4644;Apples;1;4.56;61827;
4644;Milk;1;1.66;61827;
4644;Tomatoes;5;7.83;61827;
4645;Potatoes;3;3.91;73788;
4645;Apples;4;8.87;73788;
4645;Bananas;2;9.42;73788;
4645;Yogurt;1;8.41;73788;
4646;Milk;2;6.53;52861;
4646;Cereal;3;7.01;52861;
4646;Onions;3;7.07;52861;
4646;Bananas;4;9.41;52861;
4646;Chicken;5;2.19;52861;
4646;Oranges;1;3.84;52861;
4647;Oranges;3;8.61;74793;
4647;Bananas;4;2.24;74793;
4647;Butter;3;9.35;74793;
4647;Milk;2;4.31;74793;
4647;Juice;2;1.46;74793;
4647;Coffee;3;6.64;74793;
4647;Apples;3;5.21;74793;
4648;Cheese;3;1.76;94301;
4648;Tomatoes;2;9.49;94301;
4648;Pasta;2;2.45;94301;
4649;Bread;4;3.98;11898;
4649;Bananas;2;7.79;11898;
4649;Coffee;1;2.33;11898;
4649;Sugar;1;3.74;11898;
4649;Milk;4;4.11;11898;
4649;Butter;1;1.88;11898;
4650;Bananas;3;9.16;46159;
4650;Juice;5;9.39;46159;
4650;Butter;2;7.86;46159;
4650;Cereal;2;2.49;46159;
4650;Milk;4;3.24;46159;
4650;Bread;2;4.14;46159;
4651;Yogurt;3;8.72;59771;
4651;Sugar;5;6.43;59771;
4651;Coffee;4;8.32;59771;
4651;Tea;3;4.26;59771;
4652;Apples;2;2.28;18327;
4652;Bananas;4;2.48;18327;
4652;Onions;4;1.58;18327;
4652;Oranges;3;6.52;18327;
4652;Sugar;5;8.08;18327;
4652;Pasta;1;4.83;18327;
4653;Onions;4;7.40;51771;
4653;Tomatoes;5;9.73;51771;
4653;Potatoes;5;2.26;51771;
4654;Coffee;4;2.77;27578;
4654;Bread;5;5.27;27578;
4654;Sugar;1;8.66;27578;
4654;Butter;3;1.22;27578;
4655;Milk;5;9.30;30585;
4655;Butter;4;3.45;30585;
4655;Sugar;3;1.14;30585;
4655;Bread;3;5.93;30585;
4655;Cheese;2;9.88;30585;
4655;Cereal;2;1.43;30585;
4655;Coffee;3;4.03;30585;
4655;Onions;3;1.84;30585;
4656;Tomatoes;3;9.74;95416;
4656;Pasta;2;8.66;95416;
4656;Cheese;3;4.82;95416;
4656;Yogurt;4;1.97;95416;
4656;Bananas;3;6.79;95416;
4657;Onions;4;6.25;17947;
4657;Apples;3;5.30;17947;
4657;Oranges;4;6.38;17947;
4657;Bananas;4;1.94;17947;
4658;Coffee;4;4.89;71666;
4658;Sugar;1;8.07;71666;
4658;Bread;4;2.42;71666;
4658;Butter;5;8.23;71666;
4659;Milk;2;7.28;60110;
4659;Bananas;4;6.39;60110;
4659;Cheese;1;3.08;60110;
4659;Cereal;4;9.85;60110;
4660;Potatoes;5;7.04;87238;
4660;Tea;1;2.67;87238;
4660;Sugar;4;3.30;87238;
4660;Coffee;2;4.04;87238;
4661;Bread;1;2.38;58585;
4661;Milk;2;8.11;58585;
4661;Sugar;5;7.26;58585;
4661;Butter;4;4.44;58585;
4661;Chicken;1;8.79;58585;
4661;Coffee;4;8.23;58585;
4662;Pasta;5;2.86;86558;
4662;Tomatoes;2;5.65;86558;
4662;Cheese;2;1.33;86558;
4662;Juice;4;3.67;86558;
4663;Bread;3;1.28;34436;
4663;Bananas;5;4.01;34436;
4663;Apples;4;2.89;34436;
4663;Coffee;3;8.21;34436;
4663;Tea;1;7.09;34436;
4663;Pasta;5;7.20;34436;
4663;Yogurt;3;2.75;34436;
4664;Yogurt;3;8.30;46976;
4664;Bread;1;1.27;46976;
4664;Apples;3;9.90;46976;
4664;Bananas;3;7.21;46976;
4664;Tea;4;1.23;46976;
4665;Chicken;3;9.50;54909;
4665;Cereal;4;4.62;54909;
4665;Potatoes;4;3.34;54909;
4665;Tomatoes;2;4.34;54909;
4665;Onions;5;6.05;54909;
4665;Juice;5;4.82;54909;
4666;Sugar;2;7.58;31252;
4666;Coffee;5;1.48;31252;
4666;Butter;2;9.56;31252;
4666;Bread;4;5.75;31252;
4667;Tomatoes;1;1.25;55792;
4667;Potatoes;3;9.56;55792;
4667;Chicken;4;8.15;55792;
4667;Bread;3;9.68;55792;
4667;Onions;3;5.29;55792;
4668;Onions;5;7.64;63718;
4668;Tomatoes;1;3.21;63718;
4668;Chicken;4;3.17;63718;
4668;Potatoes;1;6.39;63718;
4669;Chicken;4;5.30;33635;
4669;Tomatoes;1;3.68;33635;
4669;Onions;2;6.91;33635;
4669;Bread;4;6.60;33635;
4669;Potatoes;4;9.23;33635;
4670;Sugar;3;6.59;37707;
4670;Bread;4;2.06;37707;
4670;Coffee;5;3.07;37707;
4671;Sugar;5;2.77;10127;
4671;Tomatoes;3;6.42;10127;
4671;Apples;2;2.67;10127;
4671;Chicken;1;1.92;10127;
4671;Onions;3;8.95;10127;
4671;Cheese;3;9.50;10127;
4671;Potatoes;1;9.97;10127;
4671;Cereal;2;7.79;10127;
4672;Bananas;3;2.44;88803;
4672;Eggs;2;5.36;88803;
4672;Apples;4;1.74;88803;
4672;Oranges;4;4.51;88803;
4673;Yogurt;4;9.70;13611;
4673;Oranges;4;6.06;13611;
4673;Eggs;4;9.88;13611;
4673;Bananas;5;5.32;13611;
4673;Apples;2;7.48;13611;
4673;Tomatoes;4;2.83;13611;
4674;Coffee;4;1.78;55586;
4674;Sugar;2;1.40;55586;
4674;Tea;5;8.36;55586;
4675;Tea;5;9.98;39636;
4675;Chicken;2;8.39;39636;
4675;Coffee;5;5.28;39636;
4675;Apples;1;1.02;39636;
4675;Yogurt;5;4.87;39636;
4675;Bananas;4;4.48;39636;
4676;Chicken;3;7.15;41315;
4676;Tomatoes;2;2.49;41315;
4676;Potatoes;4;1.53;41315;
4677;Juice;2;2.45;35541;
4677;Tomatoes;2;1.36;35541;
4677;Pasta;4;4.39;35541;
4677;Cheese;3;8.00;35541;
4678;Sugar;5;7.06;10528;
4678;Bread;2;4.29;10528;
4678;Juice;4;7.50;10528;
4678;Coffee;5;9.16;10528;
4678;Butter;2;5.07;10528;
4678;Milk;2;6.42;10528;
4679;Tomatoes;4;9.56;66134;
4679;Yogurt;3;3.72;66134;
4679;Onions;4;4.41;66134;
4679;Bread;2;9.93;66134;
4679;Potatoes;4;5.69;66134;
4679;Eggs;2;2.41;66134;
4679;Chicken;2;8.00;66134;
4680;Milk;4;4.29;32625;
4680;Cereal;2;4.80;32625;
4680;Bananas;1;7.74;32625;
4680;Eggs;1;2.55;32625;
4681;Sugar;4;6.51;59237;
4681;Coffee;4;6.86;59237;
4681;Tea;3;9.11;59237;
4681;Butter;3;8.65;59237;
4681;Pasta;4;4.41;59237;
4681;Chicken;2;2.49;59237;
4681;Bananas;1;4.19;59237;
4682;Potatoes;5;1.15;59399;
4682;Apples;1;1.74;59399;
4682;Cheese;2;1.16;59399;
4682;Oranges;5;5.75;59399;
4682;Bananas;2;9.69;59399;
4682;Milk;3;6.21;59399;
4683;Bread;2;4.60;46538;
4683;Milk;2;8.78;46538;
4683;Tomatoes;4;2.36;46538;
4683;Apples;3;5.06;46538;
4683;Butter;3;3.56;46538;
4683;Bananas;1;2.85;46538;
4683;Eggs;1;1.28;46538;
4683;Cereal;5;5.05;46538;
4684;Potatoes;3;5.44;67790;
4684;Onions;2;8.11;67790;
4684;Chicken;3;1.13;67790;
4684;Tomatoes;3;9.41;67790;
4685;Milk;3;1.16;25522;
4685;Apples;5;6.73;25522;
4685;Sugar;1;2.28;25522;
4685;Yogurt;1;8.26;25522;
4685;Bananas;2;5.81;25522;
4685;Juice;5;3.79;25522;
4685;Tea;1;8.00;25522;
4685;Cereal;2;4.63;25522;
4686;Yogurt;1;1.01;83159;
4686;Apples;2;5.09;83159;
4686;Milk;4;5.62;83159;
4686;Chicken;2;2.50;83159;
4686;Bananas;4;7.46;83159;
4687;Butter;5;7.19;20580;
4687;Apples;3;7.32;20580;
4687;Sugar;5;4.01;20580;
4687;Milk;2;6.11;20580;
4687;Coffee;2;6.60;20580;
4687;Tomatoes;3;9.95;20580;
4687;Bread;4;3.52;20580;
4688;Cheese;2;1.44;93546;
4688;Tomatoes;3;7.42;93546;
4688;Eggs;3;5.85;93546;
4688;Coffee;3;7.80;93546;
4688;Potatoes;1;6.07;93546;
4688;Tea;5;5.30;93546;
4688;Bread;3;5.70;93546;
4688;Sugar;1;9.11;93546;
4689;Pasta;1;6.67;65629;
4689;Chicken;2;4.08;65629;
4689;Eggs;3;2.00;65629;
4689;Bananas;5;4.51;65629;
4689;Potatoes;2;6.72;65629;
4689;Yogurt;2;3.52;65629;
4689;Cheese;5;5.63;65629;
4689;Tomatoes;1;4.64;65629;
4690;Tomatoes;2;1.58;39100;
4690;Bananas;3;4.85;39100;
4690;Milk;1;5.66;39100;
4690;Cheese;4;5.15;39100;
4690;Cereal;5;7.98;39100;
4691;Milk;3;6.90;44629;
4691;Yogurt;5;1.69;44629;
4691;Apples;1;7.82;44629;
4691;Cereal;3;3.31;44629;
4691;Bananas;5;6.19;44629;
4692;Bread;5;8.85;88227;
4692;Butter;2;7.55;88227;
4692;Sugar;3;7.10;88227;
4692;Bananas;3;4.21;88227;
4692;Coffee;5;9.16;88227;
4693;Pasta;2;9.65;80977;
4693;Cheese;1;1.53;80977;
4693;Milk;5;7.36;80977;
4693;Tomatoes;2;3.13;80977;
4693;Apples;3;9.55;80977;
4693;Yogurt;1;8.19;80977;
4693;Coffee;1;4.02;80977;
4694;Yogurt;1;8.91;30969;
4694;Bananas;1;2.11;30969;
4694;Apples;4;3.21;30969;
4695;Milk;2;7.49;86864;
4695;Coffee;5;9.39;86864;
4695;Cereal;1;4.08;86864;
4695;Bananas;2;5.36;86864;
4695;Eggs;4;3.53;86864;
4696;Chicken;4;9.04;31434;
4696;Onions;3;7.42;31434;
4696;Tomatoes;3;8.50;31434;
4696;Yogurt;5;4.86;31434;
4696;Potatoes;4;8.52;31434;
4697;Bananas;4;1.11;25139;
4697;Tomatoes;4;2.48;25139;
4697;Milk;1;8.00;25139;
4697;Pasta;1;9.38;25139;
4697;Cheese;4;8.58;25139;
4698;Apples;2;7.28;59593;
4698;Tomatoes;5;3.02;59593;
4698;Oranges;3;6.30;59593;
4698;Bananas;2;6.35;59593;
4698;Yogurt;1;1.88;59593;
4698;Milk;5;3.13;59593;
4699;Yogurt;3;9.69;48206;
4699;Apples;4;9.68;48206;
4699;Tea;1;5.09;48206;
4699;Bananas;1;7.54;48206;
4699;Sugar;5;1.27;48206;
4700;Coffee;4;8.99;87726;
4700;Butter;3;9.82;87726;
4700;Bread;1;3.86;87726;
4700;Sugar;5;4.70;87726;
4701;Sugar;3;3.42;48823;
4701;Apples;3;4.14;48823;
4701;Yogurt;2;4.97;48823;
4701;Bread;3;7.44;48823;
4701;Milk;4;4.05;48823;
4701;Bananas;3;8.88;48823;
4701;Cereal;2;6.85;48823;
4702;Sugar;3;2.13;41807;
4702;Coffee;1;3.20;41807;
4702;Butter;2;3.24;41807;
4702;Tea;1;8.96;41807;
4703;Onions;5;7.85;55329;
4703;Potatoes;4;1.34;55329;
4703;Bananas;4;9.30;55329;
4703;Tea;5;9.35;55329;
4703;Chicken;4;8.68;55329;
4703;Tomatoes;4;7.23;55329;
4704;Onions;2;4.02;89701;
4704;Bananas;4;8.54;89701;
4704;Apples;1;3.07;89701;
4704;Oranges;2;6.16;89701;
4705;Tea;5;8.42;10068;
4705;Cheese;3;4.76;10068;
4705;Pasta;2;1.90;10068;
4705;Sugar;4;5.74;10068;
4705;Coffee;5;4.88;10068;
4705;Chicken;5;7.88;10068;
4705;Tomatoes;4;2.69;10068;
4706;Chicken;4;3.84;76977;
4706;Tomatoes;1;6.15;76977;
4706;Potatoes;3;3.03;76977;
4707;Cereal;2;2.17;57073;
4707;Bananas;2;5.46;57073;
4707;Milk;3;6.93;57073;
4708;Apples;5;4.51;73839;
4708;Oranges;1;8.79;73839;
4708;Milk;5;3.17;73839;
4708;Cereal;2;5.38;73839;
4708;Pasta;1;4.28;73839;
4708;Bananas;4;5.49;73839;
4709;Bread;3;9.45;89528;
4709;Eggs;1;7.23;89528;
4709;Oranges;5;3.97;89528;
4709;Onions;3;1.13;89528;
4709;Sugar;2;9.15;89528;
4709;Coffee;5;1.09;89528;
4709;Tea;5;2.74;89528;
4709;Butter;1;8.25;89528;
4710;Butter;3;5.17;73720;
4710;Sugar;2;8.04;73720;
4710;Coffee;2;2.99;73720;
4710;Bread;5;7.55;73720;
4711;Cereal;5;7.21;16650;
4711;Eggs;3;3.05;16650;
4711;Apples;2;7.05;16650;
4711;Yogurt;1;1.16;16650;
4711;Bananas;1;3.51;16650;
4712;Tomatoes;4;1.67;58486;
4712;Chicken;3;6.98;58486;
4712;Butter;2;1.78;58486;
4712;Bananas;3;8.76;58486;
4712;Sugar;4;5.14;58486;
4712;Onions;4;8.84;58486;
4712;Tea;4;8.19;58486;
4712;Potatoes;3;9.48;58486;
4713;Bananas;5;4.38;26308;
4713;Apples;1;5.24;26308;
4713;Yogurt;1;6.61;26308;
